紝	ren
紟	jin
紤	jiu
紦	ba
紧	jin
紨	fu
紩	zhi
紪	qi
紱	fu
紵	zhu
紶	qu
紸	zhu
紼	fu
絁	shi
絃	xian
絇	qu
絉	shu
絊	zui
絍	ren
絑	zhu
絢	xuan
絤	xian
絥	fu
絧	dong
絲	si
絴	xiang
絵	hui
絷	zhi
絻	mian
綀	shu
綃	xiao
綍	fu
綎	ting
綒	fu
綕	zhi
継	ji
綛	ren
綥	qi
綦	qi
綨	qi
綫	xian
綬	shou
綮	qi
網	wang
綹	liu
綺	qi
綼	bi
綿	mian
緀	qi
緊	jin
緐	fan
緔	shang
緕	qi
緗	xiang
線	xian
緜	mian
緝	ji
締	di
緦	si
編	bian
緬	mian
緮	fu
緶	bian
緻	zhi
縀	xia
縇	xuan
縉	jin
縊	yi
縌	ni
縖	xia
縛	fu
縣	xian
縪	bi
縶	zhi
縸	mu
縼	xuan
績	ji
繁	fan
繄	yi
繊	xian
繋	ji
繏	xuan
繓	zuo
織	zhi
繖	san
繙	fan
繢	hui
繣	hua
繨	da
繪	hui
繴	bi
繶	yi
繹	yi
繼	ji
纃	qi
纋	you
纎	xian
纖	xian
纗	zui
纛	dao
纟	si
纠	jiu
纤	xian
纥	ge
级	ji
纪	ji
纫	ren
纴	ren
纷	fen
纸	zhi
纻	zhu
纽	niu
纾	shu
线	xian
绂	fu
织	zhi
绋	fu
绎	yi
绘	hui
绚	xuan
绡	xiao
继	ji
绩	ji
绮	qi
绱	shang
绵	mian
绶	shou
绺	liu
缃	xiang
缅	mian
缉	ji
缋	hui
缌	si
缏	bian
缐	xian
缔	di
编	bian
缙	jin
缚	fu
缢	yi
缼	qi
缾	ping
缿	xiang
罅	xia
罆	guan
罊	qi
罐	guan
网	wang
罒	wang
罔	wang
罘	fu
罜	zhu
罢	ba
罦	fu
罪	zui
罬	zhuo
置	zhi
罯	an
署	shu
罳	si
罶	liu
罷	ba
罼	bi
罽	ji
羀	liu
羁	ji
羇	ji
羈	ji
羍	da
羐	you
羑	you
羒	fen
羓	ba
羛	yi
羜	zhu
羝	di
羠	yi
羡	xian
羨	xian
義	yi
羳	fan
羵	fen
羿	yi
翂	fen
翇	fu
翈	xia
翊	yi
翌	yi
翏	liu
翐	zhi
翑	qu
翔	xiang
翙	hui
翚	hui
翛	xiao
翟	di
翢	dao
翥	zhu
翧	xuan
翬	hui
翳	yi
翻	fan
翼	yi
翽	hui
翾	xuan
翿	dao
耆	qi
而	er
耓	ting
耗	hao
耙	ba
耛	yi
耜	si
耝	qu
耤	ji
耭	ji
耰	you
耳	er
耴	yi
耶	ye
耷	da
聀	zhi
聈	you
职	zhi
聏	er
聕	hao
聛	bi
聜	di
聠	ping
聣	ni
聤	ting
聴	ting
職	zhi
聻	ni
聼	ting
聽	ting
肂	si
肄	yi
肆	si
肊	yi
肌	ji
肐	ge
肕	ren
肖	xiao
肢	zhi
肤	fu
肦	fen
肬	you
肵	qi
胈	ba
胊	qu
胑	zhi
胒	ni
胓	ping
胕	fu
胘	xian
胙	zuo
胝	zhi
胟	mu
胠	qu
胨	dong
胰	yi
胳	ge
胴	dong
胹	er
胺	an
脂	zhi
脊	ji
脐	qi
脜	you
脡	ting
脿	biao
腋	ye
腍	ren
腐	fu
腑	fu
腖	dong
腝	ni
腣	di
腤	an
腧	shu
腷	bi
腹	fu
腺	xian
腻	ni
腼	mian
膄	shou
膈	ge
膉	yi
膌	ji
膘	biao
膚	fu
膣	zhi
膩	ni
膮	xiao
膰	fan
膱	zhi
膷	xiang
膹	fen
臂	bi
臆	yi
臍	qi
臔	xian
臕	biao
臞	qu
臡	ni
臮	ji
臱	mian
至	zhi
致	zhi
臵	ge
臸	zhi
臼	jiu
臽	xian
舅	jiu
舊	jiu
舏	jiu
舐	shi
舒	shu
舓	shi
舘	guan
舙	hua
舝	xia
舞	wu
舠	dao
舣	yi
舤	fan
舧	fan
舭	bi
舳	zhu
舴	ze
舷	xian
舸	ge
舺	xia
艀	fu
艇	ting
艏	shou
艑	bian
艒	mu
艔	dao
艗	yi
艤	yi
艥	ji
艩	qi
艴	fu
艵	ping
艺	yi
艼	ting
芅	yi
芇	mian
芑	qi
芔	hui
芖	zhi
芗	xiang
芙	fu
芜	wu
芝	zhi
芞	qi
芢	ren
芣	fu
芨	ji
芪	qi
芬	fen
芭	ba
芰	ji
花	hua
芲	hua
芴	wu
芷	zhi
苃	you
苄	bian
苅	yi
苋	xian
苎	zhu
苖	di
苜	mu
苡	yi
苢	yi
苨	ni
苮	xian
苳	dong
苹	ping
苻	fu
苾	bi
茀	fu
茁	zhuo
范	fan
茇	ba
茋	zhi
茍	ji
茖	ge
茠	hao
茣	wu
茤	ji
茯	fu
茱	zhu
茴	hui
茿	zhu
荂	fu
荅	da
荋	er
荌	an
荏	ren
荓	ping
荕	jin
荗	shu
荙	da
荜	bi
荟	hui
荠	ji
荩	jin
荴	fu
荵	ren
荸	bi
荻	di
莁	wu
莇	zhu
莋	zuo
莛	ting
莜	you
莞	guan
莠	you
莣	wang
莥	niu
莧	xian
莩	fu
莯	mu
莳	shi
莶	xian
莸	you
菂	di
菃	qu
菄	dong
菔	fu
菝	ba
菧	di
菫	jin
華	hua
菴	an
菵	wang
菽	shu
菿	dao
萁	qi
萆	bi
萋	qi
萍	ping
萓	yi
萕	qi
萛	jiu
萞	bi
萟	yi
萧	xiao
萫	xiang
萯	fu
萱	xuan
萲	xuan
萷	xiao
萹	bian
萻	an
葂	mian
葃	zuo
葄	zuo
葉	ye
葊	an
葋	qu
葍	fu
著	zhu
葙	xiang
葚	ren
葛	ge
董	dong
葪	ji
葶	ting
葹	shi
葺	qi
蒁	shu
蒂	di
蒄	guan
蒈	kai
蒊	hua
蒏	you
蒒	shi
蒔	shi
蒥	liu
蒧	dian
蒶	fen
蒺	ji
蒿	hao
蓅	liu
蓍	shi
蓒	xuan
蓖	bi
蓙	zuo
蓟	ji
蓭	an
蓱	ping
蓳	jin
蓺	yi
蓽	bi
蔇	ji
蔈	biao
蔋	di
蔏	shang
蔐	di
蔕	di
蔙	xuan
蔧	hui
蔬	shu
蔶	ze
蔽	bi
蕀	ji
蕃	fan
蕇	dian
蕐	hua
蕕	you
蕖	qu
蕙	hui
蕞	zui
蕡	fen
蕧	fu
蕪	wu
蕫	dong
蕬	si
蕭	xiao
蕲	qi
蕸	xia
蕺	ji
蕼	si
蕿	xuan
薃	hao
薅	hao
薈	hui
薉	hui
薊	ji
薌	xiang
薏	yi
薘	da
薜	bi
薟	xian
薠	fan
薥	shu
薧	hao
薯	shu
薺	ji
薾	er
薿	ni
藃	xiao
藄	qi
藉	ji
藊	bian
藎	jin
藓	xian
藖	xian
藙	yi
藝	yi
藡	di
藢	zhi
藨	biao
藩	fan
藰	liu
藱	hui
藷	shu
藼	xuan
蘁	wu
蘄	qi
蘋	ping
蘎	ji
蘐	xuan
蘙	yi
蘚	xian
蘤	hua
蘧	qu
蘩	fan
蘮	ji
蘳	hui
蘵	zhi
蘻	ji
虀	ji
虈	xiao
虉	yi
虒	si
虓	xiao
虙	fu
號	hao
虪	shu
虮	ji
虱	shi
虲	xia
虺	hui
虼	ge
虾	xia
蚀	shi
蚁	yi
蚃	xiang
蚆	ba
蚑	qi
蚔	qi
蚘	hui
蚚	qi
蚝	hao
蚞	mu
蚟	wang
蚠	fen
蚡	fen
蚥	fu
蚨	fu
蚬	xian
蚭	ni
蚰	you
蚲	ping
蚴	you
蚹	fu
蚿	xian
蛀	zhu
蛆	qu
蛐	qu
蛒	ge
蛔	hui
蛕	hui
蛗	fu
蛛	zhu
蛜	yi
蛝	xian
蛡	yi
蛢	ping
蛣	qi
蛦	yi
蛧	wang
蛭	zhi
蛳	si
蛴	qi
蜀	shu
蜁	xuan
蜅	fu
蜆	xian
蜈	wu
蜉	fu
蜌	bi
蜏	you
蜓	ting
蜔	dian
蜖	hui
蜘	zhi
蜝	qi
蜞	qi
蜤	si
蜴	yi
蜺	ni
蝀	dong
蝃	di
蝄	wang
蝏	ting
蝒	mian
蝕	shi
蝖	xuan
蝙	bian
蝜	fu
蝠	fu
蝣	you
蝦	xia
蝨	shi
蝫	zhu
蝮	fu
蝺	qu
螄	si
螏	ji
螐	wu
螔	yi
螕	bi
螖	hua
螘	yi
螠	yi
螧	qi
螪	shang
螫	shi
螮	di
螲	zhi
螶	qu
蟂	xiao
蟉	liu
蟏	xiao
蟓	xiang
蟕	zui
蟖	si
蟙	zhi
蟝	qu
蟣	ji
蟪	hui
蟰	xiao
蟱	wu
蟴	si
蟻	yi
蟽	da
蟿	qi
蠁	xiang
蠉	xuan
蠋	zhu
蠌	ze
蠐	qi
蠔	hao
蠗	zhuo
蠜	fan
蠨	xiao
蠩	zhu
蠮	ye
蠴	shu
蠷	qu
蠼	qu
蠾	zhu
蠿	zhuo
衈	er
衐	qu
衒	xuan
術	shu
衔	xian
衖	xiang
衘	xian
衜	dao
衟	dao
衢	qu
衣	yi
衤	yi
表	biao
衪	yi
衭	fu
衯	fen
衵	yi
衹	zhi
衼	zhi
衽	ren
衿	jin
袆	hui
袏	zuo
袐	bi
袘	yi
袛	di
袝	fu
袟	zhi
袠	zhi
袣	yi
袨	xuan
袪	qu
袱	fu
袵	ren
袻	er
袼	ge
袾	zhu
裋	shu
裓	ge
裔	yi
裗	liu
裚	ji
裛	yi
裨	bi
裱	biao
裳	shang
製	zhi
裿	yi
褀	qi
褄	qi
複	fu
褊	bian
褔	fu
褘	hui
褡	da
褷	shi
褹	yi
褼	xian
褾	biao
襀	ji
襄	xiang
襅	bi
襆	fu
襋	ji
襎	fan
襐	xiang
襗	ze
襞	bi
襟	jin
襡	shu
襣	bi
襥	fu
襧	zhi
襩	shu
襫	shi
襳	xian
襸	zan
襹	shi
襼	yi
覄	fu
覆	fu
覇	ba
覉	ji
覊	ji
覌	guan
覍	bian
視	shi
覗	si
覟	zhi
覬	ji
覰	qu
覲	jin
観	guan
覷	qu
覻	qu
覿	di
觀	guan
观	guan
视	shi
觊	ji
觌	di
觐	jin
觑	qu
觔	jin
觗	zhi
觙	ji
觝	di
觞	shang
觟	hua
觡	ge
觢	shi
觬	ni
觭	ji
觯	zhi
觱	bi
觴	shang
觶	zhi
觺	yi
訃	fu
計	ji
訉	fan
訑	yi
訒	ren
訖	qi
記	ji
訜	fen
訤	xiao
訧	you
訨	zhi
訲	yi
訳	yi
註	zhu
詂	fu
詆	di
詍	yi
詑	yi
詒	yi
詓	qu
評	ping
詖	bi
詘	qu
詙	ba
詚	da
詝	zhu
詣	yi
試	shi
詨	xiao
詩	shi
詯	hui
話	hua
詳	xiang
詼	hui
誀	er
誃	yi
誅	zhu
誈	wu
誋	ji
誌	zhi
認	ren
誓	shi
誔	ting
誘	you
誝	an
誟	xiao
誢	xian
誣	wu
誤	wu
誨	hui
誮	hua
誳	qu
誵	xiao
誷	wang
誸	xian
誼	yi
誽	ni
諁	zhuo
諅	ji
諆	qi
諌	dong
諎	ze
諑	zhuo
諕	hao
諘	biao
諙	hua
諟	shi
諠	xuan
諡	shi
諣	hua
諦	di
諨	fu
諪	ting
諬	qi
諱	hui
諳	an
諴	xian
諸	zhu
諼	xuan
諽	ge
諿	qi
謁	ye
謌	ge
謏	xiao
謚	shi
謤	biao
謪	shang
謮	ze
謶	zhuo
謹	jin
謻	yi
譁	hua
譏	ji
譓	hui
譕	wu
識	shi
譞	xuan
譣	xian
譤	ji
譩	yi
譭	hui
譮	hua
譯	yi
議	yi
譹	hao
譿	hui
讂	xuan
讃	zan
讉	yi
變	bian
讚	zan
讛	yi
计	ji
讣	fu
认	ren
讥	ji
讫	qi
议	yi
记	ji
讱	ren
讳	hui
评	ping
识	shi
诋	di
诎	qu
诐	bi
译	yi
诒	yi
试	shi
诗	shi
诘	ji
诙	hui
诛	zhu
话	hua
诣	yi
详	xiang
诬	wu
误	wu
诱	you
诲	hui
诸	zhu
诼	zhuo
谊	yi
谒	ye
谖	xuan
谙	an
谛	di
谥	shi
谨	jin
谺	xia
谻	ji
豈	qi
豉	shi
豍	bi
豎	shu
豏	xian
豑	zhi
豒	zhi
豕	shi
豗	hui
豙	yi
豛	yi
豝	ba
象	xiang
豧	fu
豪	hao
豬	zhu
豮	fen
豴	di
豶	fen
豷	yi
豸	zhi
豻	an
貁	you
貄	si
貉	hao
貋	an
貎	ni
貏	bi
貖	yi
負	fu
貤	yi
販	fan
貫	guan
責	ze
貭	zhi
貮	er
貯	zhu
貰	shi
貱	bi
貳	er
貶	bian
貽	yi
賁	bi
賄	hui
賛	zan
賞	shang
賢	xian
賦	fu
質	zhi
賫	ji
賮	jin
賷	ji
賹	yi
賻	fu
賾	ze
贀	yi
贄	zhi
贆	biao
贊	zan
贐	jin
贒	xian
贔	bi
贖	shu
贘	shang
贙	xuan
负	fu
责	ze
贤	xian
质	zhi
贩	fan
贬	bian
贮	zhu
贯	guan
贰	er
贳	shi
贻	yi
贽	zhi
贿	hui
赆	jin
赋	fu
赍	ji
赎	shu
赏	shang
赑	bi
赙	fu
赜	ze
赞	zan
赮	xia
赳	jiu
赴	fu
起	qi
赻	xian
趆	di
趋	qu
趌	ji
趣	qu
趨	qu
趰	er
趱	zan
趲	zan
趺	fu
趾	zhi
跁	ba
跂	qi
跇	yi
跋	ba
跓	zhu
跕	dian
跖	zhi
跗	fu
跜	ni
跠	yi
跡	ji
跣	xian
跦	zhu
跭	xiang
跱	zhi
跶	da
跸	bi
跹	xian
跻	ji
跽	ji
跾	shu
踃	xiao
踇	mu
踈	shu
踑	qi
踖	ji
踦	yi
踬	zhi
踮	dian
踯	zhi
踶	di
踾	fu
蹈	dao
蹊	qi
蹎	dian
蹐	ji
蹓	liu
蹔	zan
蹕	bi
蹟	ji
蹠	zhi
蹢	di
蹮	xian
蹯	fan
躀	guan
躂	da
躃	bi
躄	bi
躅	zhu
躋	ji
躌	wu
躑	zhi
躓	zhi
躚	xian
躣	qu
躤	ji
躮	fen
躯	qu
躵	ren
躸	ji
躻	kong
軀	qu
軄	zhi
軇	dao
軒	xuan
軓	fan
軔	ren
軗	shu
軝	qi
軥	qu
軧	di
軬	fan
軴	zhu
軷	ba
軹	zhi
軼	yi
軽	zhi
軾	shi
軿	ping
輀	er
輆	kai
輊	zhi
輏	you
輔	fu
輗	ni
輝	hui
輞	wang
輢	yi
輧	ping
輨	guan
輯	ji
輱	xian
輵	ge
輶	you
輸	shu
輹	fu
輻	fu
轄	xia
轒	fen
轓	fan
轕	ge
轙	yi
轚	ji
轜	er
轩	xuan
轫	ren
轵	zhi
轶	yi
轼	shi
轾	zhi
辅	fu
辉	hui
辋	wang
辐	fu
辑	ji
输	shu
辖	xia
辠	zui
辡	bian
辧	bian
辨	bian
辩	bian
辫	bian
辮	bian
辯	bian
辷	yi
边	bian
辺	bian
辻	shi
达	da
迄	qi
迆	yi
迉	qi
迋	wang
迏	da
近	jin
返	fan
迕	wu
迖	da
迚	da
进	jin
迡	ni
迣	zhi
迤	yi
迩	er
迪	di
迬	zhu
迮	ze
述	shu
迲	qu
迴	hui
迵	dong
迶	you
迹	ji
迻	yi
适	shi
逆	ni
选	xuan
逌	you
逍	xiao
逐	zhu
递	di
逓	di
逘	yi
逜	wu
逝	shi
逥	hui
逰	you
進	jin
逸	yi
逹	da
逼	bi
遈	shi
遊	you
遍	bian
遐	xia
道	dao
達	da
遗	yi
遛	liu
遞	di
遦	guan
適	shi
遰	di
選	xuan
遺	yi
遾	shi
避	bi
邇	er
邉	bian
邊	bian
邑	yi
邒	ting
邔	qi
邞	fu
邬	wu
邮	you
邲	bi
邸	di
邺	ye
邾	zhu
邿	shi
郅	zhi
郆	ji
郙	fu
郚	wu
郛	fu
郝	hao
郩	xiao
郪	qi
郱	ping
郳	ni
郵	you
郷	xiang
郼	yi
鄃	shu
鄉	xiang
鄊	xiang
鄓	ye
鄔	wu
鄕	xiang
鄗	hao
鄙	bi
鄜	fu
鄨	bi
鄪	bi
鄴	ye
鄼	zan
鄾	you
鄿	ji
酇	zan
酉	you
酌	zhuo
酏	yi
酒	jiu
酔	zui
酚	fen
酜	fu
酭	you
酯	zhi
酰	xian
酻	zui
醉	zui
醎	xian
醫	yi
醳	yi
醷	yi
釆	bian
釈	shi
釉	you
释	shi
釋	shi
野	ye
金	jin
釒	jin
釔	yi
釖	dao
釛	ba
釜	fu
釞	zhi
釟	ba
釡	fu
釩	fan
釪	hua
釫	hua
釮	qi
釱	di
釲	si
釴	yi
釶	shi
釾	ye
釿	jin
鈀	ba
鈇	fu
鈓	ren
鈕	niu
鈖	fen
鈘	yi
鈠	yi
鈮	ni
鈰	shi
鈶	si
鈻	si
鈼	zuo
鈾	you
鉂	shi
鉃	shi
鉄	zhi
鉇	shi
鉈	shi
鉉	xuan
鉍	bi
鉐	shi
鉒	zhu
鉘	fu
鉜	fu
鉥	shu
鉧	mu
鉪	di
鉬	mu
鉯	yi
鉰	si
鉺	er
鉻	ge
鉽	shi
銄	xiang
銈	ji
銋	ren
銍	zhi
銑	xian
銖	zhu
銗	xiang
銛	xian
銜	xian
銡	ji
銥	yi
銨	an
銪	you
銯	si
銴	shi
銷	xiao
鋈	wu
鋕	zhi
鋖	si
鋗	xuan
鋘	hua
鋜	zhuo
鋣	ye
鋧	xian
鋳	zhu
鋶	liu
鋷	zui
錊	zui
錌	an
錎	xian
錓	kong
錡	qi
錤	ji
錦	jin
錧	guan
錰	shu
錵	hua
錶	biao
錻	wu
錾	zan
鍁	xian
鍇	kai
鍉	di
鍌	xian
鍑	fu
鍓	ji
鍜	xia
鍢	fu
鍦	shi
鍱	ye
鍹	xuan
鍽	bian
鎁	ye
鎉	da
鎋	xia
鎎	kai
鎏	liu
鎑	ye
鎝	da
鎞	bi
鎢	wu
鎦	liu
鎧	kai
鎬	hao
鎰	yi
鎶	ge
鎼	xia
鏆	guan
鏇	xuan
鏉	shou
鏎	bi
鏐	liu
鏑	di
鏒	san
鏔	yi
鏚	qi
鏢	biao
鏣	shu
鏨	zan
鏬	xia
鏵	hua
鏶	ji
鏸	hui
鏾	san
鐁	si
鐂	liu
鐇	fan
鐌	xiang
鐕	zan
鐖	ji
鐟	zan
鐢	fan
鐦	kai
鐬	hui
鐯	zhuo
鐲	zhuo
鐴	bi
鐷	ye
鐼	fen
鐽	da
鐿	yi
鑄	zhu
鑇	ji
鑕	zhi
鑙	ji
鑜	shang
鑣	biao
鑦	xian
鑲	xiang
鑵	guan
鑺	qu
钃	zhu
钅	jin
钇	yi
钒	fan
钨	wu
钮	niu
钯	ba
钼	mu
钿	dian
铀	you
铈	shi
铉	xuan
铋	bi
铌	ni
铒	er
铕	you
铘	ye
铚	zhi
铠	kai
铢	zhu
铦	xian
铧	hua
铬	ge
铱	yi
铵	an
铸	zhu
铻	wu
销	xiao
锍	liu
锎	kai
锜	qi
锦	jin
锧	zhi
锨	xian
锴	kai
锶	si
镉	ge
镏	liu
镒	yi
镖	biao
镝	di
镟	xuan
镠	liu
镯	zhuo
镱	yi
镳	biao
镶	xiang
镹	jiu
镼	qu
閇	bi
閉	bi
開	kai
閐	san
閑	xian
閒	xian
閕	xia
閜	xia
閞	bian
閟	bi
関	guan
閣	ge
閤	ge
閮	ting
閴	qu
闃	qu
闇	an
闓	kai
闗	guan
闙	qi
關	guan
闠	hui
闭	bi
闲	xian
闿	kai
阁	ge
阄	jiu
阒	qu
阓	hui
阘	da
阜	fu
阝	fu
阢	wu
阤	zhi
阯	zhi
阹	qu
阺	di
阼	zuo
阽	dian
附	fu
际	ji
陎	shu
限	xian
陑	er
陚	fu
陛	bi
陜	xia
陟	zhi
陥	xian
陦	dao
险	xian
陭	yi
陷	xian
険	xian
陼	zhu
陿	xia
隃	shu
隄	di
隌	an
隓	hui
隔	ge
隖	wu
際	ji
隝	dao
險	xian
隫	fen
隬	ni
隭	er
隮	ji
隯	dao
隲	zhi
隳	hui
隻	zhi
隿	yi
集	ji
雉	zhi
雚	guan
雞	ji
雡	liu
雦	ji
雧	ji
雮	mu
雰	fen
雸	an
雺	wu
電	dian
雾	wu
霁	ji
霂	mu
霄	xiao
霆	ting
霋	qi
霓	ni
霔	zhu
霘	dong
霚	wu
霞	xia
霤	liu
霧	wu
霬	yi
霰	xian
霵	ji
霸	ba
霽	ji
靛	dian
面	mian
靣	mian
靥	ye
靧	hui
靨	ye
革	ge
靭	ren
靮	di
靰	wu
靱	ren
靳	jin
靵	niu
靶	ba
靼	da
靾	yi
鞈	ge
鞌	an
鞍	an
鞑	da
鞓	ting
鞙	xuan
鞚	kong
鞝	shang
鞪	mu
鞭	bian
鞮	di
鞷	ge
鞸	bi
鞿	ji
韃	da
韅	xian
韌	ren
韍	fu
韐	ge
韚	ge
韠	bi
韧	ren
韨	fu
韭	jiu
韮	jiu
韯	xian
韱	xian
韲	ji
韽	an
響	xiang
頁	ye
項	xiang
頉	yi
頎	qi
頔	di
頤	yi
頥	yi
頩	ping
頫	fu
頮	hui
頲	ting
顈	xuan
顊	yi
顕	xian
顗	yi
顚	dian
顛	dian
顥	hao
顪	hui
顯	xian
页	ye
项	xiang
颀	qi
颋	ting
颐	yi
颒	hui
颠	dian
颢	hao
颩	biao
颫	fu
颬	xia
颮	biao
颰	ba
颴	xuan
颷	biao
颸	si
颽	kai
颿	fan
飀	liu
飂	liu
飅	liu
飆	biao
飇	biao
飈	biao
飊	biao
飑	biao
飔	si
飗	liu
飙	biao
飚	biao
飜	fan
食	shi
飠	shi
飢	ji
飤	si
飨	xiang
飪	ren
飯	fan
飰	fan
飴	yi
飵	zuo
飶	bi
飼	si
飾	shi
餁	ren
餉	xiang
餌	er
餙	shi
餝	shi
餡	xian
餣	ye
館	guan
餯	hui
餴	fen
餾	liu
饁	ye
饆	bi
饉	jin
饊	san
饐	yi
饑	ji
饗	xiang
饙	fen
饟	xiang
饡	zan
饣	shi
饥	ji
饪	ren
饭	fan
饰	shi
饲	si
饴	yi
饵	er
饷	xiang
馅	xian
馆	guan
馌	ye
馏	liu
馑	jin
馓	san
首	shou
香	xiang
馚	fen
馜	ni
馝	bi
馣	an
馥	fu
馦	xian
馩	fen
馰	di
馵	zhu
馶	zhi
馽	zhi
駀	you
駅	yi
駆	qu
駈	qu
駐	zhu
駙	fu
駛	shi
駜	bi
駟	si
駠	liu
駤	zhi
駧	dong
駬	er
駯	zhu
駵	liu
駽	xuan
騎	qi
騏	qi
騔	ge
騖	wu
騢	xia
騦	si
騭	zhi
騮	liu
騹	qi
騺	zhi
驃	biao
驅	qu
驆	bi
驇	zhi
驊	hua
驍	xiao
驑	liu
驔	dian
驛	yi
驜	ye
驤	xiang
驥	ji
驫	biao
驱	qu
驶	shi
驷	si
驸	fu
驻	zhu
驿	yi
骁	xiao
骅	hua
骉	biao
骐	qi
骑	qi
骘	zhi
骛	wu
骝	liu
骠	biao
骥	ji
骧	xiang
骮	yi
骶	di
骼	ge
髀	bi
髇	xiao
髐	xiao
髟	biao
髢	di
髲	bi
髴	fu
髵	er
髷	qu
髻	ji
鬄	di
鬏	jiu
鬐	qi
鬖	san
鬮	jiu
鬲	ge
鬴	fu
鬸	liu
鬺	shang
鬾	ji
鬿	qi
魃	ba
魈	xiao
魌	qi
魍	wang
魓	bi
魕	ji
魛	dao
魜	ren
魞	ba
魢	ji
魵	fen
魷	you
魻	xia
魼	qu
鮃	ping
鮄	fu
鮅	bi
鮊	ba
鮋	you
鮒	fu
鮖	shi
鮗	dong
鮛	shu
鮝	xiang
鮞	er
鮟	an
鮢	zhu
鮨	yi
鮮	xian
鮯	ge
鮰	hui
鮲	fu
鮸	mian
鯃	wu
鯕	qi
鯗	xiang
鯚	ji
鯟	dong
鯢	ni
鯣	yi
鯦	jiu
鯯	zhi
鯳	di
鯴	shi
鯺	zhu
鯾	bian
鯿	bian
鰏	bi
鰒	fu
鰕	xia
鰘	shi
鰚	xuan
鰝	hao
鰞	wu
鰡	liu
鰣	shi
鰤	shi
鰥	guan
鰭	qi
鰴	hui
鰶	ji
鰸	qu
鰾	biao
鰿	ji
鱀	ji
鱁	zhu
鱋	qu
鱌	xiang
鱕	fan
鱜	xiang
鱝	fen
鱞	guan
鱪	shu
鱭	ji
鱰	shu
鱶	xiang
鱹	guan
鱻	xian
鱽	dao
鱾	ji
鱿	you
鲃	ba
鲅	ba
鲆	ping
鲉	you
鲋	fu
鲌	ba
鲕	er
鲚	ji
鲜	xian
鲞	xiang
鲥	shi
鲫	ji
鲯	qi
鲵	ni
鲺	shi
鲼	fen
鲾	bi
鳆	fu
鳊	bian
鳍	qi
鳏	guan
鳔	biao
鳤	guan
鳦	yi
鳧	fu
鳩	jiu
鳬	fu
鳮	ji
鳲	shi
鳷	zhi
鳺	fu
鳾	shi
鴐	ge
鴔	fu
鴘	bian
鴙	zhi
鴚	ge
鴝	qu
鴞	xiao
鴮	wu
鴯	er
鴲	zhi
鴵	xiao
鴸	zhu
鴿	ge
鵀	ren
鵋	ji
鵐	wu
鵖	bi
鵡	wu
鵨	shu
鵩	fu
鵪	an
鵫	zhuo
鵸	qi
鵺	ye
鵼	kong
鶀	qi
鶂	yi
鶃	yi
鶇	dong
鶈	qi
鶍	yi
鶏	ji
鶐	shu
鶕	an
鶝	fu
鶩	wu
鶫	dong
鶱	xian
鶳	shi
鶷	xia
鶹	liu
鶺	ji
鷁	yi
鷄	ji
鷊	yi
鷍	xiao
鷑	ji
鷖	yi
鷙	zhi
鷚	liu
鷝	bi
鷟	zhuo
鷡	wu
鷥	si
鷧	yi
鷨	hua
鷩	bi
鷭	fan
鷲	jiu
鷳	xian
鷴	xian
鷼	xian
鷾	yi
鸃	yi
鸄	ji
鸅	ze
鸈	ye
鸐	di
鸛	guan
鸜	qu
鸠	jiu
鸡	ji
鸤	shi
鸫	dong
鸮	xiao
鸲	qu
鸶	si
鸷	zhi
鸸	er
鸽	ge
鹀	wu
鹇	xian
鹉	wu
鹌	an
鹜	wu
鹝	yi
鹠	liu
鹡	ji
鹢	yi
鹥	yi
鹨	liu
鹫	jiu
鹳	guan
鹶	jin
鹹	xian
麀	you
麂	ji
麆	zhu
麈	zhu
麍	liu
麑	ni
麒	qi
麔	jiu
麘	xiang
麙	xian
麡	qi
麩	fu
麪	mian
麫	mian
麬	fu
麮	qu
麯	qu
麱	fu
麲	xian
麴	qu
麵	mian
麸	fu
麹	qu
麺	mian
麾	hui
黂	fen
黅	jin
黊	hua
黍	shu
黓	yi
黝	you
點	dian
黟	yi
黠	xia
黢	qu
黯	an
黳	yi
黹	zhi
黺	fen
黻	fu
黼	fu
黽	mian
鼁	qu
鼄	zhu
鼅	zhi
鼊	bi
鼕	dong
鼖	fen
鼜	qi
鼠	shu
鼡	shu
鼢	fen
鼥	ba
鼩	qu
鼫	shi
鼬	you
鼭	shi
鼮	ting
鼯	wu
鼶	si
鼸	xian
鼻	bi
鼿	wu
齀	wu
齊	qi
齌	ji
齎	ji
齏	ji
齐	qi
齑	ji
齚	ze
齨	jiu
齮	yi
齯	ni
齰	ze
齲	qu
齸	yi
齻	dian
齽	jin
龋	qu
龖	da
龘	da
龬	wang
龵	shou
鿔	ge
鿭	ni
鿱	ba
鿴	dong
鿵	zhi
鿷	an
